Organism	Pathway Name	#Reactions	Evidence
GCF_000745965	UDPNAGSYN-PWY	5	EV-COMP-AINF
GCF_000745965	ARG-PRO-PWY	4	EV-COMP-AINF
GCF_000745965	GLUAMCAT-PWY	2	EV-COMP-AINF
GCF_000745965	PWY0-1335	2	EV-COMP-AINF
GCF_000745965	PWY-5350	1	EV-COMP-AINF
GCF_000745965	PWY-6891	7	EV-COMP-AINF
GCF_000745965	THIOREDOX-PWY	2	EV-COMP-AINF
GCF_000745965	HOMOSER-THRESYN-PWY	2	EV-COMP-AINF
GCF_000745965	PWY-7376	13	EV-COMP-AINF
GCF_000745965	PWY-6895	11	EV-COMP-AINF
GCF_000745965	ASPARTATESYN-PWY	1	EV-COMP-AINF
GCF_000745965	PWY-7221	4	EV-COMP-AINF
GCF_000745965	GLUTAMINDEG-PWY	1	EV-COMP-AINF
GCF_000745965	PWY-5485	5	EV-COMP-AINF
GCF_000745965	PWY-7388	11	EV-COMP-AINF
GCF_000745965	ANAEROFRUCAT-PWY	12	EV-COMP-AINF
GCF_000745965	PWY-6614	3	EV-COMP-AINF
GCF_000745965	PWY0-1334	2	EV-COMP-AINF
GCF_000745965	PWY-7544	2	EV-COMP-AINF
GCF_000745965	PWY-6163	5	EV-COMP-AINF
GCF_000745965	DETOX1-PWY	2	EV-COMP-AINF
GCF_000745965	ARO-PWY	7	EV-COMP-AINF
GCF_000745965	PWY4FS-8	6	EV-COMP-AINF
GCF_000745965	PWY-1881	1	EV-COMP-AINF
GCF_000745965	PWY-7971	5	EV-COMP-AINF
GCF_000745965	PWY-8136	4	EV-COMP-AINF
GCF_000745965	PENTOSE-P-PWY	8	EV-COMP-AINF
GCF_000745965	PWY-6952	2	EV-COMP-AINF
GCF_000745965	PWY-7248	5	EV-COMP-AINF
GCF_000745965	PWY0-1329	2	EV-COMP-AINF
GCF_000745965	PWY0-1264	4	EV-COMP-AINF
GCF_000745965	PWY-5194	4	EV-COMP-AINF
GCF_000745965	PWY-8148	1	EV-COMP-AINF
GCF_000745965	SERSYN-PWY	3	EV-COMP-AINF
GCF_000745965	PROUT-PWY	3	EV-COMP-AINF
GCF_000745965	GALACTUROCAT-PWY	5	EV-COMP-AINF
GCF_000745965	PWY-7179	4	EV-COMP-AINF
GCF_000745965	PWY-7219	3	EV-COMP-AINF
GCF_000745965	PWY-6703	4	EV-COMP-AINF
GCF_000745965	PWY-7343	2	EV-COMP-AINF
GCF_000745965	TRPSYN-PWY	6	EV-COMP-AINF
GCF_000745965	PWY0-1477	5	EV-COMP-AINF
GCF_000745965	PWY-6620	2	EV-COMP-AINF
GCF_000745965	PWY-8073	6	EV-COMP-AINF
GCF_000745965	PWY-4381	3	EV-COMP-AINF
GCF_000745965	ILEUSYN-PWY	7	EV-COMP-AINF
GCF_000745965	PWY-8140	1	EV-COMP-AINF
GCF_000745965	PWY-8167	4	EV-COMP-AINF
GCF_000745965	PWY-7176	3	EV-COMP-AINF
GCF_000745965	PWY-5523	3	EV-COMP-AINF
GCF_000745965	PWY0-1567	2	EV-COMP-AINF
GCF_000745965	DETOX1-PWY-1	6	EV-COMP-AINF
GCF_000745965	PWY-7806	1	EV-COMP-AINF
GCF_000745965	RIBOSYN2-PWY	9	EV-COMP-AINF
GCF_000745965	PWY-7205	2	EV-COMP-AINF
GCF_000745965	HISDEG-PWY	4	EV-COMP-AINF
GCF_000745965	PWY-6695	3	EV-COMP-AINF
GCF_000745965	MANNCAT-PWY	1	EV-COMP-AINF
GCF_000745965	TCA	10	EV-COMP-AINF
GCF_000745965	ARGSYNBSUB-PWY	9	EV-COMP-AINF
GCF_000745965	ASPASN-PWY	4	EV-COMP-AINF
GCF_000745965	PWY0-1301	1	EV-COMP-AINF
GCF_000745965	PWY-5989	6	EV-COMP-AINF
GCF_000745965	PWY-7200	9	EV-COMP-AINF
GCF_000745965	PWY1ZNC-1	4	EV-COMP-AINF
GCF_000745965	TRESYN-PWY	2	EV-COMP-AINF
GCF_000745965	PWY-6430	3	EV-COMP-AINF
GCF_000745965	PWY-5964	1	EV-COMP-AINF
GCF_000745965	COA-PWY	4	EV-COMP-AINF
GCF_000745965	THRESYN-PWY	6	EV-COMP-AINF
GCF_000745965	PWY0-1587	2	EV-COMP-AINF
GCF_000745965	PWY-6894	2	EV-COMP-AINF
GCF_000745965	PWY-5137	1	EV-COMP-AINF
GCF_000745965	LEUSYN-PWY	6	EV-COMP-AINF
GCF_000745965	PYRUVDEHYD-PWY	3	EV-COMP-AINF
GCF_000745965	PWY-4984	5	EV-COMP-AINF
GCF_000745965	PWY0-1586	12	EV-COMP-AINF
GCF_000745965	CITRULLINE-DEG-PWY	3	EV-COMP-AINF
GCF_000745965	LIPASYN-PWY	5	EV-COMP-AINF
GCF_000745965	PWY-8086	13	EV-COMP-AINF
GCF_000745965	HOMOCYSDEGR-PWY	2	EV-COMP-AINF
GCF_000745965	PANTO-PWY	4	EV-COMP-AINF
GCF_000745965	PWY0-1021	1	EV-COMP-AINF
GCF_000745965	FAO-PWY	7	EV-COMP-AINF
GCF_000745965	TRNA-CHARGING-PWY	21	EV-COMP-AINF
GCF_000800015	PWY-7181	3	EV-COMP-AINF
GCF_000800015	PWY-7980	1	EV-COMP-AINF
GCF_000800015	PROTOCATECHUATE-ORTHO-CLEAVAGE-PWY	4	EV-COMP-AINF
GCF_000800015	PWY-2161	5	EV-COMP-AINF
GCF_000800015	PWY-2661	3	EV-COMP-AINF
GCF_000800015	PWY-7206	3	EV-COMP-AINF
GCF_000800015	PWY-5188	6	EV-COMP-AINF
GCF_000800015	PWY-6703	4	EV-COMP-AINF
GCF_000800015	THIOREDOX-PWY	2	EV-COMP-AINF
GCF_000800015	PWY-7892	11	EV-COMP-AINF
GCF_000800015	P121-PWY	2	EV-COMP-AINF
GCF_000800015	ARABCAT-PWY	3	EV-COMP-AINF
GCF_000800015	PWY-7663	4	EV-COMP-AINF
GCF_000800015	PWY-7226	2	EV-COMP-AINF
GCF_000800015	PWY0-1313	1	EV-COMP-AINF
GCF_000800015	PWY-6986	6	EV-COMP-AINF
GCF_000800015	PWY-7208	4	EV-COMP-AINF
GCF_000800015	PWY-7242	4	EV-COMP-AINF
GCF_000800015	PWY-66	3	EV-COMP-AINF
GCF_000800015	PWY-4261	3	EV-COMP-AINF
GCF_000800015	PWY0-662	1	EV-COMP-AINF
GCF_000800015	GLYCOGENSYNTH-PWY	4	EV-COMP-AINF
GCF_000800015	PWY-4621	2	EV-COMP-AINF
GCF_000800015	PWY-1881	1	EV-COMP-AINF
GCF_000800015	PWY0-1296	6	EV-COMP-AINF
GCF_000800015	PWY-6756	1	EV-COMP-AINF
GCF_000800015	PWY-6164	2	EV-COMP-AINF
GCF_000800015	PWY-6938-1	4	EV-COMP-AINF
GCF_000800015	PWY-6012-1	1	EV-COMP-AINF
GCF_000800015	PWY-7928	8	EV-COMP-AINF
GCF_000800015	SERDEG-PWY	3	EV-COMP-AINF
GCF_000800015	PWY-7183	1	EV-COMP-AINF
GCF_000800015	ASPARAGINE-DEG1-PWY	1	EV-COMP-AINF
GCF_000800015	PWY-7884	4	EV-COMP-AINF
GCF_000800015	MENAQUINONESYN-PWY	1	EV-COMP-AINF
GCF_000800015	PWY-6620	2	EV-COMP-AINF
GCF_000800015	ASPARAGINESYN-PWY	1	EV-COMP-AINF
GCF_000800015	DETOX1-PWY	2	EV-COMP-AINF
GCF_000800015	PWY-6890	2	EV-COMP-AINF
GCF_000800015	ANAGLYCOLYSIS-PWY	11	EV-COMP-AINF
GCF_000800015	METHIONINE-DEG1-PWY	3	EV-COMP-AINF
GCF_000800015	COA-PWY	4	EV-COMP-AINF
GCF_000800015	GLUTDEG-PWY	2	EV-COMP-AINF
GCF_000800015	PYRIDNUCSYN-PWY	6	EV-COMP-AINF
GCF_000800015	HOMOSERSYN-PWY	3	EV-COMP-AINF
GCF_000800015	P641-PWY	2	EV-COMP-AINF
GCF_000800015	TRNA-CHARGING-PWY	21	EV-COMP-AINF
GCF_000800015	PWY-7179	4	EV-COMP-AINF
GCF_000800015	SALVPURINE2-PWY	2	EV-COMP-AINF
GCF_000800015	PWY-5921	4	EV-COMP-AINF
GCF_000800015	ASPARAGINE-BIOSYNTHESIS	1	EV-COMP-AINF
GCF_000800015	BSUBPOLYAMSYN-PWY	2	EV-COMP-AINF
GCF_000800015	PWY-6466	1	EV-COMP-AINF
GCF_000800015	ARGSYNBSUB-PWY	9	EV-COMP-AINF
GCF_000800015	PWY-6901	18	EV-COMP-AINF
GCF_000800015	PWY-6613	2	EV-COMP-AINF
GCF_000800015	HISTSYN-PWY	10	EV-COMP-AINF
GCF_000800015	PWY-6894	2	EV-COMP-AINF
GCF_000800015	PWY-6892	7	EV-COMP-AINF
GCF_000800015	PWY-7193	3	EV-COMP-AINF
GCF_000800015	PWY-6893	2	EV-COMP-AINF
GCF_000800015	FASYN-ELONG-PWY	5	EV-COMP-AINF
GCF_000800015	PWY0-1479	10	EV-COMP-AINF
GCF_000800015	PWY-6717	2	EV-COMP-AINF
GCF_000800015	PPGPPMET-PWY	6	EV-COMP-AINF
GCF_000800015	PWY-2622	1	EV-COMP-AINF
GCF_000800015	XYLCAT-PWY	2	EV-COMP-AINF
GCF_000800015	PWY-6609	4	EV-COMP-AINF
GCF_000800015	PWY-6317	5	EV-COMP-AINF
GCF_000800015	PWY-5849	1	EV-COMP-AINF
GCF_000800015	PWY-5669	2	EV-COMP-AINF
GCF_000800015	TRPSYN-PWY	6	EV-COMP-AINF
GCF_000800015	PWY0-501	2	EV-COMP-AINF
GCF_000800015	GLUCUROCAT-PWY	7	EV-COMP-AINF
GCF_000800015	PWY-6499	3	EV-COMP-AINF
GCF_000800015	PWY-4984	5	EV-COMP-AINF
GCF_000800015	PANTO-PWY	4	EV-COMP-AINF
GCF_000800015	NONMEVIPP-PWY	9	EV-COMP-AINF
GCF_000800015	GLYSYN-THR-PWY	1	EV-COMP-AINF
GCF_000800015	PWY-7639	2	EV-COMP-AINF
GCF_000800015	PWY-8138	2	EV-COMP-AINF
GCF_000800015	PWY-7229	5	EV-COMP-AINF
GCF_000800015	PWY-6932	5	EV-COMP-AINF
GCF_000800015	PWY-6700	4	EV-COMP-AINF
GCF_000800015	PENTOSE-P-PWY	8	EV-COMP-AINF
GCF_000800015	FUCCAT-PWY	4	EV-COMP-AINF
GCF_000800015	TYRSYN	3	EV-COMP-AINF
GCF_000800015	PWY-6543	2	EV-COMP-AINF
GCF_000800015	PWY-6387	8	EV-COMP-AINF
GCF_000800015	PWY-8168	1	EV-COMP-AINF
GCF_000800015	NONOXIPENT-PWY	5	EV-COMP-AINF
GCF_000800015	PWY1ZNC-1	4	EV-COMP-AINF
GCF_000800015	PWY-1042	10	EV-COMP-AINF
GCF_000800015	PWY4FS-8	6	EV-COMP-AINF
GCF_000800015	PROUT-PWY	3	EV-COMP-AINF
GCF_000800015	OXIDATIVEPENT-PWY	3	EV-COMP-AINF
GCF_000800015	TCA	10	EV-COMP-AINF
GCF_000800015	PWY66-21	3	EV-COMP-AINF
GCF_000800015	PWY-7344	1	EV-COMP-AINF
GCF_000800015	DETOX1-PWY-1	6	EV-COMP-AINF
GCF_000800015	PWY-6897	5	EV-COMP-AINF
GCF_000800015	PWY-5785	2	EV-COMP-AINF
GCF_000800015	PWY-5041	3	EV-COMP-AINF
GCF_000800015	PANTOSYN-PWY	9	EV-COMP-AINF
GCF_000800015	PWY-5844	1	EV-COMP-AINF
GCF_000800015	PWY-4202	6	EV-COMP-AINF
GCF_000800015	PWY-8072	1	EV-COMP-AINF
GCF_000800015	PWY-5296	5	EV-COMP-AINF
GCF_000800015	GLUAMCAT-PWY	2	EV-COMP-AINF
GCF_000800015	PCPDEG-PWY	10	EV-COMP-AINF
GCF_000800015	PWY0-381	5	EV-COMP-AINF
GCF_000800015	PWY-5364	2	EV-COMP-AINF
GCF_000800015	PWY-6952	2	EV-COMP-AINF
GCF_000800015	PWY0-1264	4	EV-COMP-AINF
GCF_000800015	PEPTIDOGLYCANSYN-PWY	10	EV-COMP-AINF
GCF_000800015	PWY-8165	2	EV-COMP-AINF
GCF_000800015	PWY0-1587	2	EV-COMP-AINF
GCF_000800015	PWY-7250	10	EV-COMP-AINF
GCF_000800015	PWY-7219	3	EV-COMP-AINF
GCF_000800015	PWY-5695	4	EV-COMP-AINF
GCF_000800015	PWY0-1325	2	EV-COMP-AINF
GCF_000800015	PWY-5155	1	EV-COMP-AINF
GCF_000800015	PWY-8136	4	EV-COMP-AINF
GCF_000800015	PWY0-1586	12	EV-COMP-AINF
GCF_000800015	PWY-6123	6	EV-COMP-AINF
GCF_000800015	RIBOSYN2-PWY	9	EV-COMP-AINF
GCF_000800015	PWY0-1021	1	EV-COMP-AINF
GCF_000800015	PWY-6163	5	EV-COMP-AINF
GCF_000800015	PWY-4381	3	EV-COMP-AINF
GCF_000800015	PWY-7176	3	EV-COMP-AINF
GCF_000800015	PWY-5148	1	EV-COMP-AINF
GCF_000800015	PWY1-2	1	EV-COMP-AINF
GCF_000800015	PWY-7200	9	EV-COMP-AINF
GCF_000800015	1CMET2-PWY	9	EV-COMP-AINF
GCF_000800015	PWY-5839	2	EV-COMP-AINF
GCF_000800015	PWY-6599	2	EV-COMP-AINF
GCF_000800015	PWY-7205	2	EV-COMP-AINF
GCF_000800015	PWY0-1261	12	EV-COMP-AINF
GCF_000800015	PWY-8159	4	EV-COMP-AINF
GCF_000800015	HOMOSER-THRESYN-PWY	2	EV-COMP-AINF
GCF_000800015	PWY-5653	4	EV-COMP-AINF
GCF_000800015	BRANCHED-CHAIN-AA-SYN-PWY	17	EV-COMP-AINF
GCF_000800015	PWY-6910	2	EV-COMP-AINF
GCF_000800015	PWY-5437	6	EV-COMP-AINF
GCF_000800015	VALSYN-PWY	4	EV-COMP-AINF
GCF_000800015	GLYCLEAV-PWY	3	EV-COMP-AINF
GCF_000800015	LIPASYN-PWY	5	EV-COMP-AINF
GCF_000800015	UDPNAGSYN-PWY	5	EV-COMP-AINF
GCF_000800015	PWY-5941	6	EV-COMP-AINF
GCF_000800015	PWY-7227	2	EV-COMP-AINF
GCF_000800015	PWY-6121	5	EV-COMP-AINF
GCF_000800015	CITRULLINE-DEG-PWY	3	EV-COMP-AINF
GCF_000800015	PYRUVDEHYD-PWY	3	EV-COMP-AINF
GCF_000800015	PWY-5971	31	EV-COMP-AINF
GCF_000800015	PWY-6268	5	EV-COMP-AINF
GCF_000800015	PWY-5194	4	EV-COMP-AINF
GCF_000800015	PWY-7228	6	EV-COMP-AINF
GCF_000800015	PWY-5667	4	EV-COMP-AINF
GCF_000800015	MANNCAT-PWY	1	EV-COMP-AINF
GCF_000800015	PWY8J2-1	3	EV-COMP-AINF
GCF_000800015	PWY-6683	3	EV-COMP-AINF
GCF_000800015	PWY-6891	7	EV-COMP-AINF
GCF_000800015	PWY-7343	2	EV-COMP-AINF
GCF_000800015	PWY-8130	3	EV-COMP-AINF
GCF_000800015	LEUSYN-PWY	6	EV-COMP-AINF
GCF_000800015	GLYSYN-PWY	1	EV-COMP-AINF
GCF_000800015	PWY-8073	6	EV-COMP-AINF
GCF_000800015	PWY-5964	1	EV-COMP-AINF
GCF_000800015	PWY-5989	6	EV-COMP-AINF
GCF_000800015	PWY-6895	11	EV-COMP-AINF
GCF_000800015	PWY0-1477	5	EV-COMP-AINF
GCF_000800015	NAGLIPASYN-PWY	6	EV-COMP-AINF
GCF_000800015	PHESYN	3	EV-COMP-AINF
GCF_000800015	PWY0-1299	1	EV-COMP-AINF
GCF_000800015	PWY-5329	2	EV-COMP-AINF
GCF_000800015	PWY-6614	3	EV-COMP-AINF
GCF_000800015	PWY-7221	4	EV-COMP-AINF
GCF_000800015	PWY-5084	3	EV-COMP-AINF
GCF_000800015	PWY-6497	3	EV-COMP-AINF
GCF_000800015	GLNSYN-PWY	1	EV-COMP-AINF
GCF_000800015	PYRIDNUCSAL-PWY	7	EV-COMP-AINF
GCF_000800015	PWY-7246	3	EV-COMP-AINF
GCF_000800015	ILEUSYN-PWY	7	EV-COMP-AINF
GCF_000800015	THISYN-PWY	11	EV-COMP-AINF
GCF_000800015	ARO-PWY	7	EV-COMP-AINF
GCF_000800015	PWY-7248	5	EV-COMP-AINF
GCF_000800015	PWY-7197	4	EV-COMP-AINF
GCF_000800015	PWY-6823	6	EV-COMP-AINF
GCF_000800015	PWY-8164	4	EV-COMP-AINF
GCF_000800015	DAPLYSINESYN-PWY	9	EV-COMP-AINF
GCF_000800015	GLUCONSUPER-PWY	1	EV-COMP-AINF
GCF_000800015	PWY-5143	1	EV-COMP-AINF
GCF_000800015	DTDPRHAMSYN-PWY	4	EV-COMP-AINF
GCF_000800015	PWY-2301	2	EV-COMP-AINF
GCF_000800015	PWY-7247	3	EV-COMP-AINF
GCF_000800015	PWY-8171	3	EV-COMP-AINF
GCF_000800015	PWY-7388	11	EV-COMP-AINF
GCF_000800015	PWY-7199	5	EV-COMP-AINF
GCF_000800015	GLUTAMINDEG-PWY	1	EV-COMP-AINF
GCF_000800015	PWY-1001	1	EV-COMP-AINF
GCF_000800015	PWY-7791	6	EV-COMP-AINF
GCF_000820845	PWY-8148	1	EV-COMP-AINF
GCF_000820845	THIOREDOX-PWY	2	EV-COMP-AINF
GCF_000820845	PWY-5839	2	EV-COMP-AINF
GCF_000820845	PWY-5686	6	EV-COMP-AINF
GCF_000820845	PWY-4381	3	EV-COMP-AINF
GCF_000820845	METHIONINE-DEG1-PWY	3	EV-COMP-AINF
GCF_000820845	PWY-5143	1	EV-COMP-AINF
GCF_000820845	GLYCOLYSIS	12	EV-COMP-AINF
GCF_000820845	PWY-5971	31	EV-COMP-AINF
GCF_000820845	PWY-6895	11	EV-COMP-AINF
GCF_000820845	PWY-5941	6	EV-COMP-AINF
GCF_000820845	PYRIDNUCSYN-PWY	6	EV-COMP-AINF
GCF_000820845	PWY-6121	5	EV-COMP-AINF
GCF_000820845	PWY-5849	1	EV-COMP-AINF
GCF_000820845	PWY0-1312	2	EV-COMP-AINF
GCF_000820845	PWY0-1587	2	EV-COMP-AINF
GCF_000820845	PWY-7193	3	EV-COMP-AINF
GCF_000820845	PWY-7229	5	EV-COMP-AINF
GCF_000820845	ACETATEUTIL-PWY	3	EV-COMP-AINF
GCF_000820845	PWY-8130	3	EV-COMP-AINF
GCF_000820845	PWY0-1297	7	EV-COMP-AINF
GCF_000820845	PWY-7884	4	EV-COMP-AINF
GCF_000820845	PWY-6890	2	EV-COMP-AINF
GCF_000820845	PWY-7180	3	EV-COMP-AINF
GCF_000820845	FASYN-ELONG-PWY	5	EV-COMP-AINF
GCF_000820845	PWY-7185	7	EV-COMP-AINF
GCF_000820845	PROPIONMET-PWY	3	EV-COMP-AINF
GCF_000820845	GLCMANNANAUT-PWY	5	EV-COMP-AINF
GCF_000820845	PWY0-823	2	EV-COMP-AINF
GCF_000820845	PWY-6543	2	EV-COMP-AINF
GCF_000820845	HISTSYN-PWY	10	EV-COMP-AINF
GCF_000820845	PWY-5669	2	EV-COMP-AINF
GCF_000820845	PWY-702	6	EV-COMP-AINF
GCF_000820845	AMMASSIM-PWY	3	EV-COMP-AINF
GCF_000820845	GLUTAMINEFUM-PWY	1	EV-COMP-AINF
GCF_000820845	PWY-5155	1	EV-COMP-AINF
GCF_000820845	PWY-5296	5	EV-COMP-AINF
GCF_000820845	PWY0-1298	6	EV-COMP-AINF
GCF_000820845	DAPLYSINESYN-PWY	9	EV-COMP-AINF
GCF_000820845	GLUCONEO-PWY	13	EV-COMP-AINF
GCF_000820845	PWY0-1507	4	EV-COMP-AINF
GCF_000820845	BRANCHED-CHAIN-AA-SYN-PWY	17	EV-COMP-AINF
GCF_000820845	ARGASEDEG-PWY	3	EV-COMP-AINF
GCF_000820845	PWY-7200	9	EV-COMP-AINF
GCF_000820845	PWY-5989	6	EV-COMP-AINF
GCF_000820845	MENAQUINONESYN-PWY	1	EV-COMP-AINF
GCF_000820845	PWY-7176	3	EV-COMP-AINF
GCF_000820845	GLUCONSUPER-PWY	1	EV-COMP-AINF
GCF_000820845	PWY-6893	2	EV-COMP-AINF
GCF_000820845	PWY0-162	9	EV-COMP-AINF
GCF_000820845	SERDEG-PWY	3	EV-COMP-AINF
GCF_000820845	PWY-8171	3	EV-COMP-AINF
GCF_000820845	PWY-6700	4	EV-COMP-AINF
GCF_000820845	PWY-6620	2	EV-COMP-AINF
GCF_000820845	PWY-6164	2	EV-COMP-AINF
GCF_000820845	GLNSYN-PWY	1	EV-COMP-AINF
GCF_000820845	PWY0-1021	1	EV-COMP-AINF
GCF_000820845	PWY-4984	5	EV-COMP-AINF
GCF_000820845	PWY-7806	1	EV-COMP-AINF
GCF_000820845	PWY-5041	3	EV-COMP-AINF
GCF_000820845	PPGPPMET-PWY	6	EV-COMP-AINF
GCF_000820845	PWY0-1567	2	EV-COMP-AINF
GCF_000820845	PWY-7181	3	EV-COMP-AINF
GCF_000820845	PWY0-1334	2	EV-COMP-AINF
GCF_000820845	GLUTSYNIII-PWY	1	EV-COMP-AINF
GCF_000820845	GLYSYN-PWY	1	EV-COMP-AINF
GCF_000820845	PWY0-1353	2	EV-COMP-AINF
GCF_000820845	PWY-5148	1	EV-COMP-AINF
GCF_000820845	PWY-6387	8	EV-COMP-AINF
GCF_000820845	PWY-5695	4	EV-COMP-AINF
GCF_000820845	PWY-8159	4	EV-COMP-AINF
GCF_000820845	PWY-6599	2	EV-COMP-AINF
GCF_000820845	PWY0-1261	12	EV-COMP-AINF
GCF_000820845	PWY0-1296	6	EV-COMP-AINF
GCF_000820845	LEUSYN-PWY	6	EV-COMP-AINF
GCF_000820845	PWY-6891	7	EV-COMP-AINF
GCF_000820845	PWY-8165	2	EV-COMP-AINF
GCF_000820845	PWY-2301	2	EV-COMP-AINF
GCF_000820845	PWY-5964	1	EV-COMP-AINF
GCF_000820845	PWY0-1313	1	EV-COMP-AINF
GCF_000820845	PWY-5485	5	EV-COMP-AINF
GCF_000820845	ILEUDEG-PWY	6	EV-COMP-AINF
GCF_000820845	SERSYN-PWY	3	EV-COMP-AINF
GCF_000820845	PWY-6012-1	1	EV-COMP-AINF
GCF_000820845	GLUAMCAT-PWY	2	EV-COMP-AINF
GCF_000820845	PWY-7344	1	EV-COMP-AINF
GCF_000820845	PWY0-901	3	EV-COMP-AINF
GCF_000820845	PWY-6123	6	EV-COMP-AINF
GCF_000820845	PWY0-1264	4	EV-COMP-AINF
GCF_000820845	PANTO-PWY	4	EV-COMP-AINF
GCF_000820845	PWY-5194	4	EV-COMP-AINF
GCF_000820845	PWY-4621	2	EV-COMP-AINF
GCF_000820845	PEPTIDOGLYCANSYN-PWY	10	EV-COMP-AINF
GCF_000820845	ASPARAGINE-DEG1-PWY	1	EV-COMP-AINF
GCF_000820845	PWY-7179	4	EV-COMP-AINF
GCF_000820845	P641-PWY	2	EV-COMP-AINF
GCF_000820845	PWY-7663	4	EV-COMP-AINF
GCF_000820845	PWY0-1337	35	EV-COMP-AINF
GCF_000820845	DETOX1-PWY	2	EV-COMP-AINF
GCF_000820845	PHESYN	3	EV-COMP-AINF
GCF_000820845	PWY-5130	4	EV-COMP-AINF
GCF_000820845	PWY-7388	11	EV-COMP-AINF
GCF_000820845	PWY-40	2	EV-COMP-AINF
GCF_000820845	PWY-6317	5	EV-COMP-AINF
GCF_000820845	PWY-6163	5	EV-COMP-AINF
GCF_000820845	GALACTUROCAT-PWY	5	EV-COMP-AINF
GCF_000820845	PYRIDNUCSAL-PWY	7	EV-COMP-AINF
GCF_000820845	PWY-7250	10	EV-COMP-AINF
GCF_000820845	PWY1ZNC-1	4	EV-COMP-AINF
GCF_000820845	PWY-5154	9	EV-COMP-AINF
GCF_000820845	PYRUVDEHYD-PWY	3	EV-COMP-AINF
GCF_000820845	PWY-7228	6	EV-COMP-AINF
GCF_000820845	PWY-8168	1	EV-COMP-AINF
GCF_000820845	PWY-66	3	EV-COMP-AINF
GCF_000820845	XYLCAT-PWY	2	EV-COMP-AINF
GCF_000820845	PWY-7206	3	EV-COMP-AINF
GCF_000820845	PWY-7942	6	EV-COMP-AINF
GCF_000820845	PWY-5844	1	EV-COMP-AINF
GCF_000820845	RIBOSYN2-PWY	9	EV-COMP-AINF
GCF_000820845	P121-PWY	2	EV-COMP-AINF
GCF_000820845	PWY0-1329	2	EV-COMP-AINF
GCF_000820845	PWY-6644	6	EV-COMP-AINF
GCF_000820845	PWY-6268	5	EV-COMP-AINF
GCF_000820845	PWY-3982	3	EV-COMP-AINF
GCF_000820845	PWY-5667	4	EV-COMP-AINF
GCF_000820845	PWY-7197	4	EV-COMP-AINF
GCF_000820845	PWY-7980	1	EV-COMP-AINF
GCF_000820845	PWY-8073	6	EV-COMP-AINF
GCF_000820845	DTDPRHAMSYN-PWY	4	EV-COMP-AINF
GCF_000820845	VALSYN-PWY	4	EV-COMP-AINF
GCF_000820845	PWY8J2-1	3	EV-COMP-AINF
GCF_000820845	PWY-7199	5	EV-COMP-AINF
GCF_000820845	ASPARAGINESYN-PWY	1	EV-COMP-AINF
GCF_000820845	PWY-7221	4	EV-COMP-AINF
GCF_000820845	GLUTSYN-PWY	2	EV-COMP-AINF
GCF_000820845	PWY-8164	4	EV-COMP-AINF
GCF_000820845	PWY-6756	1	EV-COMP-AINF
GCF_000820845	PWY-7183	1	EV-COMP-AINF
GCF_000820845	PWY0-1335	2	EV-COMP-AINF
GCF_000820845	GLUTAMINDEG-PWY	1	EV-COMP-AINF
GCF_000820845	PWY-6683	3	EV-COMP-AINF
GCF_000820845	PWY-8072	1	EV-COMP-AINF
GCF_000820845	PANTOSYN-PWY	9	EV-COMP-AINF
GCF_000820845	PWY-6897	5	EV-COMP-AINF
GCF_000820845	PWY-6823	6	EV-COMP-AINF
GCF_000820845	PWY-6932	5	EV-COMP-AINF
GCF_000820845	PWY0-1568	2	EV-COMP-AINF
GCF_000820845	PWY-7928	8	EV-COMP-AINF
GCF_000820845	PWY-2161	5	EV-COMP-AINF
GCF_000820845	PWY-5046	3	EV-COMP-AINF
GCF_000820845	GLUTATHIONESYN-PWY	2	EV-COMP-AINF
GCF_000820845	PWY-8175	34	EV-COMP-AINF
GCF_000820845	PWY-5921	4	EV-COMP-AINF
GCF_000820845	PWY-7208	4	EV-COMP-AINF
GCF_000820845	PWY-6614	3	EV-COMP-AINF
GCF_000820845	PWY-6938-1	4	EV-COMP-AINF
GCF_000820845	HOMOSERSYN-PWY	3	EV-COMP-AINF
GCF_000820845	GLYCLEAV-PWY	3	EV-COMP-AINF
GCF_000820845	PWY-5188	6	EV-COMP-AINF
GCF_000820845	PWY0-501	2	EV-COMP-AINF
GCF_000820845	PWY-6826	1	EV-COMP-AINF
GCF_000820845	PWY-6894	2	EV-COMP-AINF
GCF_000820845	PWY-5340	2	EV-COMP-AINF
GCF_000820845	UDPNAGSYN-PWY	5	EV-COMP-AINF
GCF_000820845	NADPHOS-DEPHOS-PWY-1	2	EV-COMP-AINF
GCF_000820845	PWY-6545	9	EV-COMP-AINF
GCF_000820845	TRNA-CHARGING-PWY	21	EV-COMP-AINF
GCF_000820845	PWY-6430	3	EV-COMP-AINF
GCF_000820845	PWY-7639	2	EV-COMP-AINF
GCF_000820845	PWY-7219	3	EV-COMP-AINF
GCF_000820845	PWY4FS-8	6	EV-COMP-AINF
GCF_000820845	SALVPURINE2-PWY	2	EV-COMP-AINF
GCF_000820845	HOMOSER-THRESYN-PWY	2	EV-COMP-AINF
GCF_000820845	PWY-5364	2	EV-COMP-AINF
GCF_000820845	1CMET2-PWY	9	EV-COMP-AINF
GCF_000820845	NONMEVIPP-PWY	9	EV-COMP-AINF
GCF_000820845	PWY0-1325	2	EV-COMP-AINF
GCF_000820845	PWY-5785	2	EV-COMP-AINF
